user.id	author.nickname	content	sentiment	annotator id	comment	dispute
18891923.0	GOPWhip	It's an agenda that attempts to seize more control over the economy & our lives #hc #hcr #healthcare #handsoff #tcot #gop	negative	jbaldridge		
27928942.0	Kasons4	RT @PecosRoyBean: How many deals were made in the Congress Gym Showers  and Bathrooms... forget the backrooms! #ocra #tcot #sgp #hcr  #p2	negative	jbaldridge		
22509548.0	DarrellIssa	RT @GOPLeader DEMOCRAT #HCR FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
31057963.0	southsalem	RT @Jeremycrow4life: 17,000 new IRS agents .. Not 1 new Doctor .. That's governments idea of healthcare #hcr #tcot #tlot #teaparty #ocra	negative	nsudan		
38734989.0	claycopolitics	What is Rep. Neal talking about!? HA HA HA #Medicare is in our DNA? So is bankrupt public systems that don't work. #HCR	negative	jbaldridge		
78158765.0	marcantonio74	Map of countries with universal health care http://bit.ly/cHRC4 There's a sad, grey area in the western hemisphere. #US #hcr	positive	jbaldridge	A hard one for a machine!	
21286108.0	rsmccain	If you're getting a migraine from this #hcr debate, that pre-existing condition will be covered . . . in 2014	neutral	jbaldridge	#humor	
74515918.0	OhioYRs	Rep Linder ''This has never been about health care. This is about government.'' #hcr #tcot	neutral	jbaldridge		
16413098.0	Hari_Raja	IF WE HAVE MONEY TO FIGHT PEOPLE, WE HAVE MONEY TO HEAL PEOPLE #hcr #tcot #obama #cspan	positive	jbaldridge		
19128897.0	HopeChat	RT @stevekimura: RT @SarahPalinsHand: @CongJoeWilson #hcr bill will deprive ppl of freedom 2 die at a vry yng age from a treatable cond. #p2	positive	jbaldridge		
21286108.0	rsmccain	ObamaCare: It will cure the pre-existing condition known as freedom #hcr	negative	jbaldridge		
59171312.0	bemusedmuse	Um... a bill that supports the for-profit status quo without even a public option to compete is socialized medicine? Get a grip #tcot #hcr	positive	jbaldridge		
96616508.0	badfeminist	where is the #prochoice outrage?  this #hcr sounds alot like a national GAG rule.	negative	jbaldridge		
15667313.0	sklopfer	John Lewis says we have a moral obligation to make #hcr a moral obligation...we cannot wait and we cannot be patient. Civil rights pioneer.	positive	jbaldridge		
62937003.0	DaffyPA	What friggen Utopia? Bankrupsy, Foreclosure, Illness, Death??? STFU!!! #hcr #c-span	positive	jbaldridge	Needed to look at the profile.	
40615400.0	JoeKenHa	If you're going to side with the American People then #killthebill. #tcot #hcr	negative	jbaldridge		
35761278.0	despinakarras	RT @irishspy: RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr	negative	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: ``Healthcare Bill Would Add Billions To The Country's Debt'' http://ow.ly/1p8zC #hcr	negative	jbaldridge		
19409472.0	cprater	RT @southsalem: RT @ianessling: Rep. Linder: ''This has never been about healthcare. It's been about govt.'' YES!  #tcot #hcr #killthebill	negative	jbaldridge		
18916061.0	EricBauman	Nunes says ''this debate is not about the uninsured... it's about socialized medicine... say no to socialism. no to totalitarianism!'' #hcr	negative	jbaldridge		
21486588.0	tanyabachand	Rep. Brown-Waite you go girl! #hcr #killthebill	negative	jbaldridge		
17495348.0	mikefacey	Shut up and pass the bill already! #hcr #healthcare	positive	jbaldridge		
27513648.0	nikkibama	RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr #sgp #tcot #yrnf #killthebill	negative	jbaldridge		
21486588.0	tanyabachand	Cash under the mattress time, with passage of bill, govt has power to go into your checking account. #hcr #killthebill	negative	jbaldridge		
15174710.0	MomsRising	Pls tweet @lorettasanchez NOW2 vote YES on #HCR. 1/4 n CA uninsured-190,000 n her dist!	positive	jbaldridge		
18891923.0	GOPWhip	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
8542882.0	ThadMcCotter	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts\nhttp://ow.ly/1p8sI #hcr	negative	jbaldridge		
15174710.0	MomsRising	@lorettasanchez Pls vote YES on #HCR. 1/4 n CA uninsured-190,000 n your dist. Families R counting on U. This is the 1st step. Thank you!	positive	jbaldridge		
23696410.0	BrentTeichman	Pelosi: ''This vote is historic.'' | Yeah, so was the Titanic. #HCR	negative	nsudan		
20819456.0	GetsGreased	#GOP: ''Democrats taking Americans on a head-long rush to Socialism.'' ''#HCR largest legislative transfer of authority to Govt in history'' #rs	negative	jbaldridge		
21486588.0	tanyabachand	If Americans need it ''now more than ever'' why are there ten years of taxes and 6 years of benefits, hmmm Rep Crowley? #hcr #killthebill	negative	jbaldridge		
77481257.0	5280tweety	Chin up Tweeties!  We'll only be a socialist country until Nov, 2010!   #p2 #tcot #killthebill #hcr #C-span	negative	jbaldridge		
21283587.0	DavidBugnon	RT @RepMikeCoffman: This bill contains so many sweetheart deals and giveaways.  It's sickening. #hcr #tcot	negative	jbaldridge		
20577356.0	bookofsand	Top 10 Immediate Benefits You'll Get When #HCR Passes http://bit.ly/cNShPj	positive	jbaldridge		
57849550.0	sarahbellumd	RT @cprater: We are being held hostage by our gov't. #HCR #killthebill	negative	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr	negative	jbaldridge		
33977070.0	RepMikeRogersAL	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
18401107.0	srudat	$1.55 TRILLION: Projected FY 2010 deficit-11x the 10 yr ''savings'' Dems claim #HCR will create by spending over $1T for gov takeover of #hc	negative	jbaldridge		
31127446.0	markknoller	Some House members getting only 30 or 45 seconds to state their position on #HCR during tonight's debate.	neutral	jbaldridge		
15985455.0	RepMikePence	RT @GOPLeader: FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr	negative	jbaldridge		
18791763.0	KarlRove	Some great points by @danaperino and Bill Burck on the Executive Order trickery http://bit.ly/calIpH #TCOT #HCR	negative	jbaldridge		
17241517.0	argylestyle	Shorter GOP: this #hcr bill will cause the sun to burn out, everyone will turn gay & all kittens will die a horrible death.	unsure	nsudan	sarcastic??? 	
15292471.0	chrisgolden	Just wondering- when did the ''American people say no to this bill'' -- I'm pretty certain they said ''yes, we can'' in Nov. 2008 #hcr	positive	jbaldridge		
3497941.0	owillis	when people eventually like their #hcr, gop will realize the mistake in calling it ''obamacare''	positive	jbaldridge		
37501173.0	OneLuv918	RT @JBax52: YES WE CAN!  YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! #HCR TODAY  &  #OBAMA2012	positive	jbaldridge		
53819217.0	diabhalta	@repblumenauer I am an OR college student studying in Ireland & watching the vote online. Thank you for supporting health care reform! #hcr	positive	jbaldridge		
18948075.0	MattGu3	Since this #hcr is so awesome, looks for the Dems  to pick up some seats in November. #wait,what??	negative	jbaldridge	#sarcasm	
60771486.0	RaklGps	RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr #GOP #tlot #teaparty #tcot	negative	jbaldridge		
76143381.0	WunderingAloud	BRAVO GentleWoman Debbie Wasserman-Schultz!!! ''The NIGHTMARE ENDS Tonight!'' #hcr @DWStweets <===FOLLOW!!!	positive	jbaldridge		
18190552.0	dyricci	...I'm not even Christian, but come on! Matthew 25:31-46 is just good sense! It's about humanity ppl! #HCR   #healthcare	positive	jbaldridge		
45456873.0	LynCKos	Shut up, u lying whiners. We, the American people cast our votes for #hcr when we elected @BarackObama president. #p2	positive	jbaldridge		
17241517.0	argylestyle	You do realize it was the passage of Medicare that caused unicorns to become extinct. #hcr #icanmakeupshittoo	negative	nsudan		
60180942.0	JennLRyan	All #Dems should be listening to Tom Price (R). He's a doctor and actually knows what HE is talking about. #codered #hcr #killthebill	negative	jbaldridge		
21356559.0	utbrp	O.K. enough of these Repiggie  lies, ...Lets Vote.  #HCR	positive	jbaldridge		
16170966.0	barbwire55	Create the socialist utopia! Create the socialist utopia! Create the socialist utopia! I'm ready comrades, are you? #hcr	negative	nsudan	sarcastic	
17223014.0	VeronicaDLCruz	@thedrich The GOP is out of touch. If they truly believe what they say, they should forfeit their #HC & join the rest of America #HCR #ERIC	negative	nsudan		
23966894.0	HappyFeminist	Woolsey: c-sections, pregnancies, & domestic violence injuries are all grounds to deny health coverage currently. Women need #HCR!	positive	nsudan		
20118774.0	Flipbooks	10 immediate benefits you'll get when health care reform passes (HuffPost) http://bit.ly/d3KCvF #HCR #News	positive	speriosu		
38426752.0	JacksonForIndy	The student loans in the bill are already funded by the US government! #hcr #idiotrepublicans	positive	nsudan		
7713202.0	GOPLeader	FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr	negative	nsudan		
15009171.0	msbellows	GOP must not like the Bible much: too many pages, took too long to finish, not written in public. #hcr	negative	nsudan	sarcastic	
78082975.0	DivasMPH	Being a Woman is a pre-existing condition'' Rep Lynn Woolsey (D) California (via @tashathefox) Take a stand 4 women's health! Support #hcr!	positive	nsudan		
31057963.0	southsalem	RT @MelissaTweets: RT @GOPLeader: FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr	negative	nsudan		
31057963.0	southsalem	RT @toddeherman: RT @EWEverson: Rep. Courtney lies, says #hcr bill will giv U & I the same HC as members of Congress! |Total lie	negative	nsudan		
19572860.0	OregonYankee	As a #Catholic & exec on a Catholic #healthcare system, I'm appaled the Catholic Health Assoc supports #Obamacare #tcot #prolife #hcr #hhrs	negative	nsudan		
15986207.0	silvermaneman	RT @Ruthanng Dear President Obama, Thank you for not giving up. #hcr	positive	nsudan		
20269254.0	Hegemommy	Rep. Kline, trust me, you are not listening to ALL your constituents.  #hcr #MNCD2	negative	nsudan	negative towards Kline as well	
20852423.0	JillStanek	First fallout: Susan B. Anthony List strips Stupak of ''Defender of Life'' award http://ow.ly/1p9ic #prolife #Prochoice #hcr	neutral	nsudan	commentary	
16082787.0	slackadjuster	RT @silvermaneman: RT @Ruthanng Dear President Obama, Thank you for not giving up. #hcr /@BARACKOBAMA @WHITEHOUSE	positive	nsudan		
14983059.0	BackpackingDad	I keep clicking the ''Sound Off'' button on the CNN feed of the #hcr debate, but it won't let me say anything. Keeps muting.	neutral	speriosu		
16502238.0	TheRiverWanders	OMG LOLd so hard I scared the dog. RT: @everydaywitch: #hcr will strengthen Al-Quada.  #icanmakeupshittoo	positive	nsudan		
48809111.0	adamputnam	How many A+ high school students decide against med school now so they don't work for fed govt? How much talent lost? #sayfie #hcr #tcot	positive	nsudan		
24881876.0	gallate	RT @I_eat_squirrels: For the record, I'm in favor of #healthcare. A friend committed suicide recently in part cuz she didnt have any. #hcr	positive	nsudan		
16335288.0	henrymcmaster	Getting ready to lead 9pm state AG conference call to begin legal action to protect states from unconstitutional #hcr  #tcot #sctweets	negative	jbaldridge		
40692887.0	iDefendFreedom	Say again...Dear #Lord: pls forgive #dems. They know not what they do. #hcr #prolife #stupak #tcot #constitution	negative	nsudan		
54748372.0	1oldcoot	FYI Teabaggers-This is just the tip of the Iceberg. Jesus had lots of other ideas we are going to pass next. \n#hcr #p2 #GOP #912 #iamthemob	unsure	nsudan	sarcastic??? #912 is a project which aims at restoring 9 principles of conservatism in U.S	
107191757.0	ucbook	RT @OwenBrennan: When you can't get an #Obamacare Doc to see you, will ''Hope'' be considered pre-existing condition? #tcot #hcr #killthebill	negative	jbaldridge		
15976697.0	michellemalkin	Tune in @reppaulryan speaking around 855pmET on House floor - http://twurl.nl/iws30m #hcr	neutral	jbaldridge		
18385910.0	TellTheTruth1	I Will Never Comply W/Obama Uncare'' on Patriotic Resistance: http://ning.it/9viNOr #tcot #hcr #teaparty #912 #teaparty #phnm	negative	jbaldridge		
7004382.0	edlabordems	Chairman George Miller (@askgeorge) is now is speaking on the House floor in favor of #hcr	neutral	jbaldridge		
1284861.0	gothamnurse	Wow! A David Frum column I can find some agreement with. http://bit.ly/9iKLox Voting against common sense and good will is never smart. #hcr	positive	speriosu		
18808586.0	OwenBrennan	When kids don't want to become #Obamacare doctors, will Democrats order people to go to medical school? #hcr #tcor #killthebill #teaparty	negative	jbaldridge		
7713202.0	GOPLeader	RT @thenote Senate Fight Starts: GOP Says Senate Parliamentarian Will Kill Fix-Its Bill: http://ow.ly/1p9wd #hcr	neutral	jbaldridge		
21696279.0	brianbeutler	#hcr opponents Altmire, Berry, Tanner, and Teague voted FOR the rule.	neutral	jbaldridge		
20286254.0	HollandAC	Pathological greed & lack of compassion for fellow humans are both pre-existing conditions. Luckily, help will soon be available #hcr	negative	speriosu		
23188316.0	GuerrillaGsOT	Yes, we are engaged...to men/women who want #HCR!	positive	jbaldridge		
28682751.0	sarabialb	Rep Paul Ryan, you do not understand that The People of Hope gave you 70 years for #hcr and you did not LISTEN. Pres Obama did	negative	speriosu		
12420262.0	elizabethdehoff	OMG. Stop talking about health care reform and just reform the damn health care already, Congress! FFS! #hcr	positive	jbaldridge		
32708979.0	OFA_Illinois	Affordable, Quality Health Care for All: A Historic Journey''. Take a look at the history that led to #HCR (video): http://bit.ly/aNqlnY	positive	jbaldridge		
107191757.0	ucbook	RT @triordan: RT @usvoteout: PaulRyan:''bring down this bill & bring back the ideas that made this country gr8!'' #tcot #hcr #killthebill	negative	speriosu		
7713202.0	GOPLeader	RT @Senate_GOPs BREAKING: Health Care ``Fix'' Bill May Not Advance In Senate -- Details here: http://ow.ly/1p9wx #hcr	neutral	jbaldridge		
50729420.0	gwbertsch	This is the people's house, and the people don't want a government takeover of Health Care!!!'' Mike Pence #hcr #killthebill	negative	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: Gov't Takeover of Health Care ``Remains Starkly Unpopular'' http://ow.ly/1p9Es #hcr	negative	jbaldridge		
18302004.0	jgray515	hey GOPers on c-span, imma let u finish, but i just wanted to let u know that goin to the hospital sucks right now, pass the bill! #HCR	positive	jbaldridge		
19658173.0	RepLynnJenkins	RT @GOPLeader FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr	negative	jbaldridge		
19084896.0	TheRickWilson	RT @adamputnam: Health bill hires 16,500 IRS agents, not 1 Dr. What's wrong with that math? #sayfie #hcr #fltcot #tcot	negative	jbaldridge		
72580029.0	rightinillinois	RT @keder: RT @Conserv79: RT @wethepeopleusa: The French just called, they asked for the Statue of Liberty Back. #tcot #hcr #killthebill	negative	jbaldridge		
14098607.0	jkfecke	Let me say it: On #hcr, Washington does know better than the people. Also, my oncologist knows more about cancer than I do.	positive	jbaldridge		
9098632.0	jesserker	My parents love the #hcr tweets - made tweeting @ dinner slightly more acceptable. Hope mom doesn't try to join Twitter ((gasp))	neutral	speriosu		
60477859.0	StopTaxingUs	RT @Jeremycrow4life\n  \n17,000 new IRS agents .. Not 1 new Doctor .. That's governments idea of healthcare #hcr #tcot #tlot #teaparty #ocra	negative	supadhyay		
14805088.0	MirelaMonte	10 immediate benefits you'll get when health care reform passes (HuffPost) http://bit.ly/d3KCvF #HCR #Health #News /via @Flipbooks #p2	positive	jbaldridge		
39313085.0	JoanOfSnark	Rodgers: ''Wrong bill at the wrong time.'' #tcot #hcr #tweetcongress	negative	jbaldridge		
88007912.0	CQHealthTweet	Final House votes expected around 10 to 10;30 p.m. #HCR #healthcare	neutral	jbaldridge		
51669893.0	Mrr56	As a Washington Native, watching CMR tell us it's the wrong time for health care reform makes me ashamed. #hcr	positive	jbaldridge		
10820222.0	rk_p	I *AM* one of the American people and I support #hcr.	positive	jbaldridge		
759251.0	CNN	RT @DanielleCNN: Curious how #HCR will impact you? Send me your Q's! @SanjayGuptaCNN is LIVE w/ @WolfBlitzerCNN & will answer them for you!	neutral	jbaldridge		
20818214.0	LawrenceMills	RT @hardcorps80204: If #hcr passes Obama will dig up your ancestors, gay-marry them, & then send them to the death panel. #icanmakeshituptoo	positive	jbaldridge	Serious #sarcasm	
40692887.0	iDefendFreedom	RT @ToddThurman: Final vote at approx. 10PM Eastern according to CSPAN #hcr #tcot	neutral	jbaldridge		
14873618.0	DavidOAtkins	uhhhh....Shelley?  Most of us left out in the #hcr cold will take any blanket.	positive	jbaldridge		
14405285.0	RevoltRealWomen	I am a woman and I am NOT a pre-existing condition. #hcr http://bit.ly/c5TokG	positive	jbaldridge		
15985455.0	RepMikePence	RT @GOPLeader: FACT CHECK: Gov't Takeover of Health Care ``Remains Starkly Unpopular'' http://ow.ly/1p9Es #hcr	negative	supadhyay		
12384312.0	dan_munz	Think of #hcr as a desk from Ikea. At first it's nice and easy to assemble, but then it scratches! #shelleymoorecapitoanalogies	negative	jbaldridge		
37074836.0	LesPhillip	The #KillTheBill fight is not over! Votes are short.  Keep emailing!! http://ow.ly/1p9Oy #hcr #sgp #tcot #teaparty #ocra	negative	jbaldridge		
53578813.0	TxJogger12	RT @Dataaide:  @Howardman1: The French called &want the statue of liberty back!! @foxandfriends @txjogger12 @grettawire #hcr // LOL	negative	jbaldridge		
17518344.0	keder	Watching the #hcr debate over the past year has literally been like watching a car crash in slow motion. Impact is now.	negative	jbaldridge		
48074225.0	SerenSnow	National debt will reach $14.3 trillion this year before the $2.6 trillion health care bill is added. #hcr #hc	neutral	jbaldridge		
14412533.0	TheFix	People asking why Dems only need 216 to pass #hcr. Four vacancies: PA-12, FL-19, HI-01 and NY-29 so only 431 people in House right now.	neutral	jbaldridge		
8431652.0	Shoq	RT @cyn3matic: I look forward to saying FUCK YOU to Anthem BCBS very, very soon. #p2 #hcr	positive	jbaldridge		
46176168.0	MajoratWH	Update: Obama called Stupak after deal was struck, thanked him for eventually backing #HCR. Obama in residence now.	neutral	jbaldridge		
12384312.0	dan_munz	Think of #hcr as your NCAA bracket. At first you're doing well, but then Kansas loses and you're screwed! #shelleymoorecapitoanalogies	negative	jbaldridge		
121534796.0	TeamReichert	The bill ''hurts our seniors and special needs population by taxing hearing aids,pacemakers and wheel chairs!'' #hcr #wcot	negative	jbaldridge		
17833574.0	HalSparks	2K people show up to protest #HCR in DC today & the MSM is All Over It.. 100K people show up to march for Immigration reform?..not a peep	neutral	supadhyay	user is slightly upset, but more informational and related to immigration	
13491312.0	timryan	Looks like the vote will happen in 15-20 minutes on #hcr. The energy is alive in and around the House chamber. #fb #p2	positive	jbaldridge		
5442642.0	coreydu	RT @cfh Blah, blah, blah, what we get from the #partyofno. Here comes #HCR, and it's absolutely what is good for ALL Americans, blue or red.	positive	jbaldridge		
7713202.0	GOPLeader	Leader Boehner will be closing #hcr debate for the House GOP in approx 10 min. Tune in to C-Span to watch his speech live.	neutral	jbaldridge		
5990782.0	youngdems	Republicans on the House floor keep saying the American people don't want this bill. We ARE American people. We want this bill. #hcr	positive	nsudan		
97273575.0	Clarknt67	RT @SarahPalinsHand: This #hcr bill will deprive people of the freedom to die at a very young age from a treatable condition. @aravosis	positive	jbaldridge		
20113397.0	MsVFAB	I should be in bed. I have a 0340 wake-up call, but I can't stop watching the train wreck.\n#hcr #dumpdennis #corriganOH10 #teaparty	negative	jbaldridge		
15976697.0	michellemalkin	RT @MajoratWH: Remarks in East Rm likely after that call...Obama will NOT sign Sen bill tonight or Mon...later in week. #hcr	neutral	jbaldridge		
23310948.0	glowmoment	Let's try this -- politicians and their families halt own use of health care until they can agree on plan for everyone #hcr	positive	jbaldridge		
14412533.0	TheFix	Cantor: ''We are at a crossroads''. To which I respond: http://ow.ly/1p9Vd  #hcr	positive	jbaldridge		
7231502.0	bigjohns	REPUBS! Immediately introduce a bill demanding Constitutionality review of this bill!  DO IT NOW! #hcr #tweetcongress	negative	jbaldridge		
16072058.0	mikememoli	House proceedings dragging on just long enough for GOP to say #hcr passed in ''the dead of night.''	neutral	jbaldridge		
820585.0	baratunde	In honor of Rep. Eric Cantor on #HCR... \u266b Tha Crossroads - Bone Thugs-n-Harmony  http://lala.com/zL1Y	positive	jbaldridge		
12876992.0	dtatusko	i mourn for the future of america when i see how miserable and oppressed the swedes, japanese, and germans are. wait... #hcr	positive	jbaldridge		
17260365.0	chilibeanie	Who was it that elected Obama again? Oh yeah, the MAJORITY of Americans who are sick of being gouged. #hcr	positive	jbaldridge		
31127446.0	markknoller	Didn't know this was in #HCR bill: a 10 percent excise tax on indoor tanning services.	neutral	jbaldridge		
15976697.0	michellemalkin	GOP Rep. Dan Lungren asks for a separate vote on Obama exec order. #hcr	neutral	jbaldridge		
18891923.0	GOPWhip	We are truly at a critical point in this country's history. We are at a crossroads #hc #hcr #healthcare #handsoff #tcot #gop	negative	jbaldridge		
14412533.0	TheFix	We are getting down to it now on #hcr. Dave Obey in the chair, Pelosi and Boehner still to speak....	neutral	jbaldridge		
15976697.0	michellemalkin	Democrat Dem. Obey balks - such a request must be cleared. #hcr	neutral	jbaldridge		
17241517.0	argylestyle	RT @jgoffutt: If #hcr passes CIA will join Satan + darth vader to kill Jesus. #icanmakeupshittoo	positive	nsudan	sarcasm	
86141342.0	ABCWorldNews	We are almost at the end of the #hcr debate.  The Final Speeches on the House Floor. Watch LIVE: http://bit.ly/4brxl0	neutral	jbaldridge		
56427368.0	AatRB	RT @arensb: If #hcr fails, Ronald Reagan will rise from the grave, and give everyone a pony that farts rainbows. #icanmakeupshittoo	irrelevant	jbaldridge		
18618881.0	montuckyliberal	I like Rosa DeLauro. That was a pretty damn badass #hcr speech.	positive	jbaldridge		
15976697.0	michellemalkin	GOP Rep. Dave Camp reading Democrat criticisms of the massive takeover plan that they are now all supporting. #hcr	negative	jbaldridge		
820585.0	baratunde	WHO IS THIS ROCKSTAR LEGISLATOR, AND WHERE ARE HER BACKUP DANCERS?? #HCR http://yfrog.com/8b7k6p	positive	supadhyay		
14927129.0	faboomama	I just heard your speech on the floor @EricCantor. As an American, I support this #hcr bill. Note it.	positive	jbaldridge		
14389132.0	nansen	Its time to clean HOUSE! #hcr #tcot	negative	jbaldridge		
53130511.0	StopBeck	lol. RT @nkbe: if #HCRbill passes, Russ limbaugh and Glen Beck will marry and leave the USA, #icanmakeupshittoo	irrelevant	jbaldridge		
15976697.0	michellemalkin	GOP leader Boehner takes the floor. #hcr #teaparty	neutral	jbaldridge		
33334770.0	danielvgarner	You don't ''GIVE'' us anything you ASSHAT!  Our rights do not come from you!  #cspan #hcr #killthebill	negative	jbaldridge		
15976697.0	michellemalkin	Boehner: ''I rise tonite with a sad and heavy heart.'' #hcr #teaparty #tcot	negative	jbaldridge		
40705626.0	teenagesleuth	Finally, a person of color at the mike. Oh, wait.  #hcr #Boner	irrelevant	jbaldridge	Meta joke	
58415867.0	ConservNewMedia	#tcot #sgp #hcr #p2 -- Boehner: Can u tell ur constituents this bill will respect sanctity of all life? ''No''	unsure	nsudan		
15976697.0	michellemalkin	Boehner  blasts Dems: ''Have u read the bill? Have u read mgr's amendment? HELL NO YOU HAVENT!'' #hcr #teaparty	neutral	nsudan	commentary	
21707592.0	exposeliberals	John Boehner kicking progressive liberal  buttox! #tcot #p2 #hcr	negative	nsudan	positive for Boehner though	
25593764.0	ElizabethKH	Minority Leader flat out lying on the House floor. Nice. #HCR	irrelevant	nsudan	which minority leader is the user talking about? what did the leader say on the House floor?	
7074742.0	PeterKinder	Americans overwhelmingly agree that the Fed govt no longer operates w/ the consent of the governed. #hcr #pdk #tcot #NewCongress #teaparty	irrelevant	nsudan		
23480093.0	poniewozik	Making sure I have the argument straight: #hcr (1) is a government takeover and (2) cuts Medicare too much?	negative	supadhyay	sarcasm	
14412533.0	TheFix	Obey is in the chair for a reason. He knows House rules inside and out #hcr	neutral	supadhyay	Think this is in reference to Dave Obey of Wisconsin 	
17629004.0	Chromedaffodils	rt @kathrynlopez boehner had 2 get mad, it's the people's house and people are mad. they've been on the hill all weekend. #killthebill #hcr	negative	supadhyay		
